Series,Player,Weighted Average,Rising star,ID Playes
England in Bangladesh ODI Series,Nasir Hossain,69.3264,985,"[1029821, 1029823]"
England in Bangladesh ODI Series,AU Rashid,50.90963721,1599,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,Taskin Ahmed,9.999,1615,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,JJ Roy,93.12560714,994,"[1029819, 1029821]"
England in Bangladesh ODI Series,Sabbir Rahman,144.5891952,1541,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,Mashrafe Mortaza,83.56635517,1568,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,Shafiul Islam,2.3331,1615,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,LE Plunkett,0,583,[1029823]
England in Bangladesh ODI Series,Tamim Iqbal,124.3223757,1535,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,Mahmudullah,169.1033355,1504,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,BA Stokes,166.622225,1479,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,JM Vince,112.1509459,1578,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,MM Ali,75.25173333,1624,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,Mosaddek Hossain,104.2737596,1544,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,Shakib Al Hasan,123.3426429,1525,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,Imrul Kayes,200.1977285,1435,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,JT Ball,59.085,1605,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,SW Billings,73.61099565,517,[1029823]
England in Bangladesh ODI Series,JC Buttler,210.7155366,1482,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,Mushfiqur Rahim,166.7468607,1507,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,JM Bairstow,91.11457736,1583,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,BM Duckett,148.1752262,1504,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,DJ Willey,23.34175161,1041,"[1029819, 1029821]"
England in Bangladesh ODI Series,CR Woakes,146.9368718,1584,"[1029819, 1029821, 1029823]"
England in Bangladesh ODI Series,Mosharraf Hossain,21.29416667,589,[1029819]
United Arab Emirates v Afghanistan ODI Series,AM Guruge,0,1120,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Usman Ghani,45.9752,1058,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Dawlat Zadran,27.3306,1074,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Mohammad Tauqir,0,521,[803795]
United Arab Emirates v Afghanistan ODI Series,Afsar Zazai,139.6531462,953,[803795, 803797]
United Arab Emirates v Afghanistan ODI Series,Javed Ahmadi,0,510,[803795]
United Arab Emirates v Afghanistan ODI Series,Mohammad Shahzad (2),85.71072632,516,[803797]
United Arab Emirates v Afghanistan ODI Series,Samiullah Shenwari,116.3058286,1021,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Khurram Khan,187.9812,926,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Mohammad Nabi,94.50778966,1029,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Krishna Chandran,37.2993,1109,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Asghar Stanikzai,90.4556,1025,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Amjad Javed,0,522,[803795]
United Arab Emirates v Afghanistan ODI Series,Mirwais Ashraf,174.9219,1043,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Shaiman Anwar,83.06481709,1080,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Gulbadin Naib,108.0526857,1044,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Saqib Ali,92.16879892,1069,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,SP Patil,17.61728571,518,[803795]
United Arab Emirates v Afghanistan ODI Series,Shapoor Zadran,0,509,[803795]
United Arab Emirates v Afghanistan ODI Series,Amjad Ali,120.0875571,1038,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Mohammad Naveed,0,1120,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Hamid Hassan,0,568,[803797]
United Arab Emirates v Afghanistan ODI Series,Sharafuddin Ashraf,12.4432,567,[803797]
United Arab Emirates v Afghanistan ODI Series,Nawroz Mangal,184.3227056,871,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,AR Berenger,116.1091609,1059,"[803795, 803797]"
United Arab Emirates v Afghanistan ODI Series,Salman Farooq,0,597,[803797]
Pakistan Women v Sri Lanka Women ODI Series,I Ranaweera,27.09252857,736,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,KADA Kanchana,43.9956,741,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,HAM Samuddika,20.2707,742,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,Nida Dar,26.09262857,778,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,PRCS Kumarihami,0,509,[808865]
Pakistan Women v Sri Lanka Women ODI Series,Bismah Maroof,67.71545,753,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,LE Kaushalya,73.5972907,714,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,Asmavia Iqbal,37.83529655,771,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,AC Jayangani,137.6738623,621,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,BMSM Kumari,8.184366667,749,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,Sadia Yousuf,0,789,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,Sumaiya Siddiqi,18.6648,788,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,GWHM Perera,25.4419,233,[808863]
Pakistan Women v Sri Lanka Women ODI Series,SS Weerakkody,47.411925,719,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,Javeria Khan,129.8735362,647,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,PM Weerakkody,86.1077704,693,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,Kainat Imtiaz,0,549,[808865]
Pakistan Women v Sri Lanka Women ODI Series,HASD Siriwardene,89.5677619,696,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,MADD Surangika,78.62705714,701,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,Sidra Nawaz,17.9982,236,[808863]
Pakistan Women v Sri Lanka Women ODI Series,Sana Mir,116.4645429,698,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,Nain Abidi,59.78238095,758,"[808863, 808865]"
Pakistan Women v Sri Lanka Women ODI Series,Qanita Jalil,17.9982,236,[808863]
Pakistan Women v Sri Lanka Women ODI Series,Marina Iqbal,56.4388,763,"[808863, 808865]"
Sri Lanka in Australia ODI Series,TM Dilshan,206.3034417,1361,"[573014, 573015, 573016, 573018]"
Sri Lanka in Australia ODI Series,WU Tharanga,43.82895,1056,"[573014, 573015, 573016]"
Sri Lanka in Australia ODI Series,KW Richardson,0.3333,335,[573015]
Sri Lanka in Australia ODI Series,DPMD Jayawardene,90.50946667,1037,"[573014, 573016, 573018]"
Sri Lanka in Australia ODI Series,PJ Hughes,261.8248887,1258,"[573014, 573015, 573016, 573018]"
Sri Lanka in Australia ODI Series,DJ Hussey,219.2601231,1382,"[573014, 573015, 573016, 573018]"
Sri Lanka in Australia ODI Series,SL Malinga,33.33,1513,"[573014, 573015, 573016, 573018]"
Sri Lanka in Australia ODI Series,AJ Finch,49.30371111,875,"[573014, 573015]"
Sri Lanka in Australia ODI Series,LD Chandimal,100.4636368,832,"[573014, 573018]"
Sri Lanka in Australia ODI Series,CJ McKay,19.7859,1517,"[573014, 573015, 573016, 573018]"
Sri Lanka in Australia ODI Series,AD Mathews,114.5643,1424,"[573014, 573015, 573016, 573018]"
Sri Lanka in Australia ODI Series,BJ Haddin,99.0204,815,"[573014, 573015]"
Sri Lanka in Australia ODI Series,MS Wade,66.73935714,593,"[573016, 573018]"
Sri Lanka in Australia ODI Series,BCJ Cutting,43.9956,298,[573015]
Sri Lanka in Australia ODI Series,KMDN Kulasekara,104.2709571,1477,"[573014, 573015, 573016, 573018]"
Sri Lanka in Australia ODI Series,BAW Mendis,0.3333,903,"[573014, 573015]"
Sri Lanka in Australia ODI Series,DA Warner,44.96856667,611,"[573016, 573018]"
Sri Lanka in Australia ODI Series,GJ Maxwell,98.08278333,1367,"[573014, 573015, 573018]"
Sri Lanka in Australia ODI Series,HMRKB Herath,18.6648,441,[573018]
Sri Lanka in Australia ODI Series,MJ Clarke,23.20280769,120,[573016]
Sri Lanka in Australia ODI Series,RMS Eranga,0,166,[573016]
Sri Lanka in Australia ODI Series,XJ Doherty,52.06886667,1500,"[573014, 573015, 573016, 573018]"
Sri Lanka in Australia ODI Series,NLTC Perera,132.5423,1497,"[573014, 573015, 573016, 573018]"
Sri Lanka in Australia ODI Series,MG Johnson,10.1101,1185,"[573014, 573016, 573018]"
Sri Lanka in Australia ODI Series,MDKJ Perera,112.437852,985,"[573015, 573016, 573018]"
Sri Lanka in Australia ODI Series,MC Henriques,73.9926,615,"[573016, 573018]"
Sri Lanka in Australia ODI Series,UT Khawaja,13.7562,558,[573014]
Sri Lanka in Australia ODI Series,MA Starc,42.85285714,1163,"[573014, 573016, 573018]"
Sri Lanka in Australia ODI Series,HDRL Thirimanne,131.1716101,1402,"[573014, 573015, 573016, 573018]"
Sri Lanka in Australia ODI Series,SPD Smith,30.5727,324,[573015]
Sri Lanka in Australia ODI Series,GJ Bailey,169.8879597,1378,"[573014, 573015, 573016, 573018]"
Sri Lanka in Australia ODI Series,BMAJ Mendis,105.8069939,1458,"[573014, 573015, 573016, 573018]"
Pakistan v South Africa ODI Series,DA Miller,196.1405825,2064,"[649091, 649093, 649095, 649097, 649099]"
Pakistan v South Africa ODI Series,VD Philander,0,448,[649099]
Pakistan v South Africa ODI Series,JP Duminy,221.6647,2027,"[649091, 649093, 649095, 649097, 649099]"
Pakistan v South Africa ODI Series,AB de Villiers,253.9125286,1971,"[649091, 649093, 649095, 649097, 649099]"
Pakistan v South Africa ODI Series,DW Steyn,18.6648,1020,"[649095, 649097]"
Pakistan v South Africa ODI Series,CA Ingram,36.663,696,"[649091, 649093]"
Pakistan v South Africa ODI Series,Mohammad Irfan,63.84546667,2027,"[649091, 649093, 649095, 649097, 649099]"
Pakistan v South Africa ODI Series,Misbah-ul-Haq,239.8677605,1863,"[649091, 649093, 649095, 649097, 649099]"
Pakistan v South Africa ODI Series,Q de Kock,217.9617859,1278,"[649095, 649097, 649099]"
Pakistan v South Africa ODI Series,M Morkel,59.17926667,1714,"[649091, 649093, 649095, 649097]"
Pakistan v South Africa ODI Series,Junaid Khan,30.6636,879,"[649097, 649099]"
Pakistan v South Africa ODI Series,Shahid Afridi,219.3643048,1979,"[649091, 649093, 649095, 649097, 649099]"
Pakistan v South Africa ODI Series,Nasir Jamshed,11.09412857,727,"[649091, 649093]"
Pakistan v South Africa ODI Series,F du Plessis,212.7049361,2028,"[649091, 649093, 649095, 649097, 649099]"
Pakistan v South Africa ODI Series,Umar Amin,116.7354138,1481,"[649091, 649093, 649095, 649099]"
Pakistan v South Africa ODI Series,WD Parnell,207.353,1060,"[649091, 649093, 649099]"
Pakistan v South Africa ODI Series,Imran Tahir,24.3309,1720,"[649091, 649093, 649095, 649097]"
Pakistan v South Africa ODI Series,Mohammad Hafeez,193.4956058,1920,"[649091, 649093, 649095, 649097, 649099]"
Pakistan v South Africa ODI Series,GC Smith,71.3262,664,"[649091, 649093]"
Pakistan v South Africa ODI Series,Wahab Riaz,92.48196272,1095,"[649091, 649093, 649095]"
Pakistan v South Africa ODI Series,RJ Peterson,34.6632,447,[649099]
Pakistan v South Africa ODI Series,Umar Akmal,198.8907407,1933,"[649091, 649093, 649095, 649097, 649099]"
Pakistan v South Africa ODI Series,HM Amla,129.987,1409,"[649095, 649097, 649099]"
Pakistan v South Africa ODI Series,Sohaib Maqsood,137.7336137,766,"[649097, 649099]"
Pakistan v South Africa ODI Series,Asad Shafiq,43.90918889,907,"[649095, 649097]"
Pakistan v South Africa ODI Series,Ahmed Shehzad,274.530937,1830,"[649091, 649093, 649095, 649097, 649099]"
Pakistan v South Africa ODI Series,R McLaren,256.2045562,2063,"[649091, 649093, 649095, 649097, 649099]"
Pakistan v South Africa ODI Series,Sohail Tanvir,146.3123367,1973,"[649091, 649093, 649095, 649097, 649099]"
Pakistan v South Africa ODI Series,Saeed Ajmal,28.886,2033,"[649091, 649093, 649095, 649097, 649099]"
Pakistan v South Africa ODI Series,LL Tsotsobe,78.80164286,2152,"[649091, 649093, 649095, 649097, 649099]"
Pakistan in Australia ODI Series,B Stanlake,7.8881,469,[1000887]
Pakistan in Australia ODI Series,Mohammad Nawaz (3),7.036333333,413,[1000887]
Pakistan in Australia ODI Series,Imad Wasim,114.2570917,1431,"[1000887, 1000889, 1000893]"
Pakistan in Australia ODI Series,Hasan Ali,132.5634619,2130,"[1000887, 1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,TM Head,306.7863118,2037,"[1000887, 1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,JR Hazlewood,0.6666,1828,"[1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,MS Wade,240.2571167,2139,"[1000887, 1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,Junaid Khan,0.3333,1743,"[1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,Mohammad Amir,114.9091429,2124,"[1000887, 1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,Sharjeel Khan,273.0401049,1940,"[1000887, 1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,A Zampa,0,1401,"[1000893, 1000895]"
Pakistan in Australia ODI Series,DA Warner,326.4910219,1951,"[1000887, 1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,JP Faulkner,124.2098,1578,"[1000887, 1000889, 1000895]"
Pakistan in Australia ODI Series,Mohammad Hafeez,183.9968551,2032,"[1000887, 1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,Wahab Riaz,71.48407895,1055,"[1000887, 1000895]"
Pakistan in Australia ODI Series,GJ Maxwell,292.6710784,2113,"[1000887, 1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,MR Marsh,15.17495294,893,"[1000887, 1000889]"
Pakistan in Australia ODI Series,Mohammad Rizwan,110.1001,1652,"[1000887, 1000893, 1000895]"
Pakistan in Australia ODI Series,Umar Akmal,175.0539214,2058,"[1000887, 1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,Azhar Ali,99.34467447,1651,"[1000887, 1000893, 1000895]"
Pakistan in Australia ODI Series,Shoaib Malik,153.5210968,1639,"[1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,Asad Shafiq,28.93963448,452,[1000889]
Pakistan in Australia ODI Series,PJ Cummins,66.45571935,2278,"[1000887, 1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,Babar Azam,251.2424607,1945,"[1000887, 1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,MA Starc,113.9886,2277,"[1000887, 1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,UT Khawaja,87.49125,1051,"[1000889, 1000893]"
Pakistan in Australia ODI Series,SPD Smith,208.808875,2172,"[1000887, 1000889, 1000893, 1000895]"
Pakistan in Australia ODI Series,CA Lynn,53.7724,453,[1000887]
Pakistan in Australia ODI Series,PSP Handscomb,17.6649,723,[1000895]
West Indies in Bangladesh ODI Series,Nasir Hossain,290.9522796,2881,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,AB Barath,37.54696957,579,[531983]
West Indies in Bangladesh ODI Series,MN Samuels,385.8044985,2746,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,DJG Sammy,164.3465474,2388,"[531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Elias Sunny,10.3323,721,"[587474, 587475]"
West Indies in Bangladesh ODI Series,Mashrafe Mortaza,151.15155,1621,"[587471, 587472, 587473, 587474]"
West Indies in Bangladesh ODI Series,Shafiul Islam,25.553,1392,"[531983, 531984, 587475]"
West Indies in Bangladesh ODI Series,Mominul Haque,137.0457284,1531,"[587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,CH Gayle,151.7208711,1868,"[587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Mohammad Ashraful,25.553,978,"[531983, 531984]"
West Indies in Bangladesh ODI Series,DC Thomas,132.6462323,1881,"[587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Tamim Iqbal,241.1948281,2924,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Mahmudullah,252.6558286,1894,"[587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Alok Kapali,78.97622857,929,"[531983, 531984]"
West Indies in Bangladesh ODI Series,SP Narine,181.0641429,1874,"[587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Naeem Islam,270.7802391,2463,"[531983, 531984, 587471, 587472, 587473, 587474]"
West Indies in Bangladesh ODI Series,DM Bravo,304.0563415,2887,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Sohag Gazi,128.0959235,1999,"[587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,R Rampaul,43.80514286,2319,"[531983, 531984, 587471, 587472, 587473]"
West Indies in Bangladesh ODI Series,DR Smith,17.776,1160,"[587472, 587473, 587474]"
West Indies in Bangladesh ODI Series,Shakib Al Hasan,131.9458684,889,"[531983, 531984]"
West Indies in Bangladesh ODI Series,LMP Simmons,263.5312479,1666,"[531983, 531984, 587471, 587472]"
West Indies in Bangladesh ODI Series,Imrul Kayes,59.25048462,933,"[531983, 531984]"
West Indies in Bangladesh ODI Series,KOA Powell,157.6154661,1098,"[587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Abdur Razzak,130.7960359,2995,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Rubel Hossain,9.999,1403,"[531983, 531984, 587473]"
West Indies in Bangladesh ODI Series,AD Russell,111.4333,2283,"[531983, 531984, 587471, 587472, 587475]"
West Indies in Bangladesh ODI Series,Jahurul Islam,27.20780526,408,[587475]
West Indies in Bangladesh ODI Series,Mushfiqur Rahim,407.6392877,2709,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Abul Hasan,0,917,"[587471, 587472]"
West Indies in Bangladesh ODI Series,V Permaul,41.04818235,1174,"[587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,DP Hyatt,126.5429,1092,"[531983, 531984]"
West Indies in Bangladesh ODI Series,KAJ Roach,33.39348571,2251,"[531983, 531984, 587471, 587474, 587475]"
West Indies in Bangladesh ODI Series,D Bishoo,0,1135,"[531983, 531984]"
West Indies in Bangladesh ODI Series,KA Pollard,268.1106809,2904,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Anamul Haque,233.4341706,1861,"[587471, 587472, 587473, 587474, 587475]"
Sri Lanka in India ODI Series,TM Dilshan,292.4497829,2512,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,WU Tharanga,44.62952353,470,[792289]
Sri Lanka in India ODI Series,R Ashwin,0.3333,2372,"[792289, 792291, 792293, 792297]"
Sri Lanka in India ODI Series,DPMD Jayawardene,265.0729697,2483,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,DS Kulkarni,0,1869,"[792293, 792295, 792297]"
Sri Lanka in India ODI Series,PC de Silva,12.52255714,470,[792293]
Sri Lanka in India ODI Series,LD Chandimal,47.78182184,1179,"[792295, 792297]"
Sri Lanka in India ODI Series,N Dickwella,19.14623333,577,[792297]
Sri Lanka in India ODI Series,AT Rayudu,323.2363049,2860,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,S Dhawan,289.4906884,1491,"[792289, 792291, 792293]"
Sri Lanka in India ODI Series,VR Aaron,0,638,[792289]
Sri Lanka in India ODI Series,AD Mathews,378.0663946,2332,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,S Randiv,61.1111044,1028,"[792289, 792291]"
Sri Lanka in India ODI Series,RA Jadeja,33.9966,611,[792291]
Sri Lanka in India ODI Series,RV Uthappa,87.48331429,1304,"[792295, 792297]"
Sri Lanka in India ODI Series,KMDN Kulasekara,26.4418,1075,"[792293, 792295]"
Sri Lanka in India ODI Series,KTGD Prasad,58.45569231,1009,"[792289, 792291]"
Sri Lanka in India ODI Series,I Sharma,0,1781,"[792289, 792291, 792293]"
Sri Lanka in India ODI Series,BAW Mendis,16.7761,1189,"[792295, 792297]"
Sri Lanka in India ODI Series,KV Sharma,0,1339,"[792295, 792297]"
Sri Lanka in India ODI Series,RG Sharma,228.4732744,1058,"[792295, 792297]"
Sri Lanka in India ODI Series,KC Sangakkara,114.9100765,1433,"[792289, 792291, 792293]"
Sri Lanka in India ODI Series,V Kohli,387.0732178,2780,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,RMS Eranga,35.6631,1178,"[792295, 792297]"
Sri Lanka in India ODI Series,S Prasanna,158.3472606,2645,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,UT Yadav,0,2527,"[792289, 792291, 792293, 792295]"
Sri Lanka in India ODI Series,NLTC Perera,199.1292692,2629,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,AM Rahane,245.1288666,2934,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,PLS Gamage,3.6663,2099,"[792289, 792291, 792293, 792297]"
Sri Lanka in India ODI Series,WP Saha,72.9927,1150,"[792289, 792293]"
Sri Lanka in India ODI Series,SMA Priyanjan,59.37501429,1501,"[792289, 792291, 792293]"
Sri Lanka in India ODI Series,MDKJ Perera,28.2194,1625,"[792291, 792293, 792295]"
Sri Lanka in India ODI Series,HDRL Thirimanne,136.7149133,1070,"[792295, 792297]"
Sri Lanka in India ODI Series,KM Jadhav,42.4402,573,[792297]
Sri Lanka in India ODI Series,STR Binny,35.6631,1328,"[792295, 792297]"
Sri Lanka in India ODI Series,SK Raina,284.3011655,2426,"[792289, 792291, 792293, 792295]"
Sri Lanka in India ODI Series,AR Patel,173.4588429,3085,"[792289, 792291, 792293, 792295, 792297]"
Hong Kong in Scotland ODI Series,CD de Lange,30.03403333,488,[1004285]
Hong Kong in Scotland ODI Series,Shahid Wasif,20.6646,456,[1004285]
Hong Kong in Scotland ODI Series,AC Evans,0,501,[1004285]
Hong Kong in Scotland ODI Series,CS MacLeod,101.3986642,394,[1004285]
Hong Kong in Scotland ODI Series,Anshuman Rath,32.6634,447,[1004285]
Hong Kong in Scotland ODI Series,MA Leask,29.05506522,487,[1004285]
Hong Kong in Scotland ODI Series,Nizakat Khan,55.80394286,418,[1004285]
Hong Kong in Scotland ODI Series,MRJ Watt,17.6649,499,[1004285]
Hong Kong in Scotland ODI Series,RD Berrington,24.49180345,490,[1004285]
Hong Kong in Scotland ODI Series,Ehsan Khan,22.247775,453,[1004285]
Hong Kong in Scotland ODI Series,Babar Hayat,68.9426,399,[1004285]
Hong Kong in Scotland ODI Series,Tanwir Afzal,53.6613,439,[1004285]
Hong Kong in Scotland ODI Series,Nadeem Ahmed,50.7525,444,[1004285]
Hong Kong in Scotland ODI Series,KJ Coetzer,68.6841878,451,[1004285]
Hong Kong in Scotland ODI Series,Aizaz Khan,42.49575,434,[1004285]
Hong Kong in Scotland ODI Series,Tanveer Ahmed,0.3333,460,[1004285]
Hong Kong in Scotland ODI Series,C Carter,33.82995,444,[1004285]
Hong Kong in Scotland ODI Series,MH Cross,31.3605,487,[1004285]
Hong Kong in Scotland ODI Series,Waqas Khan,24.01720588,452,[1004285]
Hong Kong in Scotland ODI Series,CB Sole,0,501,[1004285]
Hong Kong in Scotland ODI Series,CD Wallace,68.31342941,447,[1004285]
Hong Kong in Scotland ODI Series,SM Sharif,34.6632,498,[1004285]
Pakistan Women in New Zealand ODI Series,EC Perry,45.8843,394,[1050611]
Pakistan Women in New Zealand ODI Series,Diana Baig,1.3332,246,[1050611]
Pakistan Women in New Zealand ODI Series,Bismah Maroof,0.3333,246,[1050611]
Pakistan Women in New Zealand ODI Series,Asmavia Iqbal,1.9998,246,[1050611]
Pakistan Women in New Zealand ODI Series,AE Satterthwaite,0,410,[1050611]
Pakistan Women in New Zealand ODI Series,LMM Tahuhu,0,411,[1050611]
Pakistan Women in New Zealand ODI Series,Sadia Yousuf,18.3315,238,[1050611]
Pakistan Women in New Zealand ODI Series,Javeria Khan,46.53920526,208,[1050611]
Pakistan Women in New Zealand ODI Series,Iram Javed,28.9971,236,[1050611]
Pakistan Women in New Zealand ODI Series,Ayesha Zafar,65.72593704,180,[1050611]
Pakistan Women in New Zealand ODI Series,SRH Curtis,25.553,406,[1050611]
Pakistan Women in New Zealand ODI Series,SFM Devine,70.28708824,356,[1050611]
Pakistan Women in New Zealand ODI Series,Sidra Nawaz,10.09422857,244,[1050611]
Pakistan Women in New Zealand ODI Series,Sana Mir,47.47801034,206,[1050611]
Pakistan Women in New Zealand ODI Series,AC Kerr,0,410,[1050611]
Pakistan Women in New Zealand ODI Series,SW Bates,82.12904118,343,[1050611]
Pakistan Women in New Zealand ODI Series,Nahida Khan,33.1078,226,[1050611]
Pakistan Women in New Zealand ODI Series,HR Huddleston,0,411,[1050611]
Pakistan Women in New Zealand ODI Series,Anam Amin,0,245,[1050611]
Pakistan Women in New Zealand ODI Series,MJG Nielsen,0,410,[1050611]
Pakistan Women in New Zealand ODI Series,RH Priest,51.4393,399,[1050611]
ICC World Cricket League Asia Region Division One,Imran Ali Butt,1.3332,263,[1089490]
ICC World Cricket League Asia Region Division One,Muhammad Safdar,22.50202308,256,[1089490]
ICC World Cricket League Asia Region Division One,Azeem ul Haq,0.6666,263,[1089490]
ICC World Cricket League Asia Region Division One,Ali Zaheer,13.7764,385,[1089472]
ICC World Cricket League Asia Region Division One,Zaheer Ibrahim,125.3208,442,[1089472]
ICC World Cricket League Asia Region Division One,Muhammad Rafeh,46.7731,259,[1089490]
ICC World Cricket League Asia Region Division One,Usman Waheed,7.427828571,385,[1089472]
ICC World Cricket League Asia Region Division One,DS Gurung,11.07296667,218,[1089490]
ICC World Cricket League Asia Region Division One,Babar Ali,0,264,[1089490]
ICC World Cricket League Asia Region Division One,GSPR Arachchige,17.6649,263,[1089490]
ICC World Cricket League Asia Region Division One,Haroon Shahid,41.04351429,360,[1089472]
ICC World Cricket League Asia Region Division One,Mohammed Ghulam,14.79562174,382,[1089472]
ICC World Cricket League Asia Region Division One,S Tobgay,10.25387647,218,[1089490]
ICC World Cricket League Asia Region Division One,R Pradhan,1.3332,219,[1089490]
ICC World Cricket League Asia Region Division One,Tamoor Sajjad,69.7846875,457,[1089472]
ICC World Cricket League Asia Region Division One,Mohammed Nadeem,0,501,[1089472]
ICC World Cricket League Asia Region Division One,Kamran Khan (2),60.8828,490,[1089472]
ICC World Cricket League Asia Region Division One,Nouman Sarwar,12.582075,499,[1089472]
ICC World Cricket League Asia Region Division One,Aamir Javed,65.4379,330,[1089472]
